userid,user_screen_name
1201711467717894145,Lisawahn1
1206991015216844800,jstines3
22659924,JMelodyArose
1246518720840839168,N8476301n
784200912533204992,Jef29329214
1300870171435970560,RainerS74986557
1291538012652941313,1LEOOEL1
1204576117,MikRios81
1198002788376174593,Sachi73379522
748220780207452160,Faithunshaken7
1055577353617719296,KZorel
822875141248057344,FernandoGrayeb
819964274,RPMonteleone
2901130167,lindsayjyoung28
1238979502258126849,the_rock967
786646828078989312,AustinA65112453
3428791349,Lyonsdaaron79
1134173684422234112,BelzNorbelz
787339243,rubytues20
1213412346544017408,FrexitPatriote
408077692,DumpsterJunqk
487290530,NJRedJax
39793312,HesedGirl
357406085,NNYLiberty
48900537,natesgirl1986
797416699515572224,benoitpepin1
2524164200,DonMarner
1231320402242211840,BuildTheWallUS
1273991391358734338,Elisabe65605165
1170797746468483072,debster0701
1185759273692864512,sueflu2000
1282403307093479424,godwins25402113
4541947736,KarenLTaylor2
1306645374640168960,JoniRobbins1
2894039210,SpringNoNWo
1249353585361641473,obmarch05
1219744029308485637,LizaCowanDesign
43167626,salvat_odile
1110715495878217728,Thor12063639
885877771,M_cruz1293
238927384,TheMedicalFree1
1382938418510979145,Ruthie19
1152404400184410112,dodgytriangles
1959543950,CelticFairy25
18084430,EveilMatin
852748826121195521,Linda51004619
1098803430141898752,annemiekedegoed
95020252,JorgeIO80
46710093,Conservative195
1118889448983486464,PatriotNostalg1
1351950365378433027,Allen14312959
915598987956293633,Fiddlestix63
1315655508095836160,useyourhead111
38022781,Treimaniman
1362860882850676738,PlayaOptions
1372536594675204097,Dennistalksfact
1342990895264772097,iamth0mas
1252986554387177472,jerryjayson241
2638299300,nonnocats
1307244474,hrwollen_heidi
37539982,dudo_ch
1405554265775656964,BucknerSherri
1496710147,Jedeyemind
1088243137875718146,biorganico
34392425,Missnobod_y
354634524,ThisMick
841095189703856128,phjaco
1293509033203126272,allimbis
2450107706,vdaviswa
1264592274052329473,BarbHinton2
1203887463074344960,stevenmoro3
